Username,Features
noel,"[76.18836879681723, 18906.952775084737, 0.3867924528301887, 0.06083298459870792, -0.7382281461965658, 91.77826945735919, 1794152.4085971648, 1.446013595821513, 732.9308605727296, -2.3303306803051344e-17, 156114.2733019914, 382154463.0311961, 38, -1.7079712709350765e-14, 0.0, 274.2994787435505, 75240.20403898352, 1794152.4085971646, 8423.250744587627, 1794136.6460952437, 8462.908707996432, -1645873.6148522943, 160425069.0133536, 8.132512274668063, 3.988407800068787, 0.6466723926875102, 0.8519839051443587, 0.949715089780425, 0.9331130561338672, 0.7745797451226726, 1.0040648342467131, 2.2157725029531123, 3.042607320455075, 4.26541524849227, 8.51983474938628, 20.62288970075186, 40.04442027869117, 30.66093887229802, 11.652066672079236, 12.368847873518696, 9.612850531724021, 8.726854184672849, 19.954644438834013, 12.686493413426179, 7.983587619403032, 7.507638466683733, 3.7158324652239574, 2.6744395286088523, 2.1516061032869422, 1.5512230306418489, 1.0895140644535612, 0.799008815351332, 0.8175275250802121, 1.0339480464275965, 1.122142155502282, 1.0485338771128925, 0.8532170253407196, 0.7070330732126515, 5.359640739157632, 10.513254165637695, 16.288231532446137, 15.445761141902018, 10.965316960820774, 15.712393531137895, 50.10627929206036, 94.7792661536078, 180.82521740398136, 617.376583018434, 3998.1551434833577, 14650.088263749223, 8130.346300508951, 1420.2413820794511, 1707.5034660156978, 939.4059432067081, 795.1365085872504, 4054.5775396474114, 1832.9170497425223, 560.1772951158492, 503.819095909753, 129.59662125997028, 63.69047599160401, 47.5579483483914, 34.386515260714816, 18.865087536213636, 12.230464242757087, 12.833790979810402, 19.10373197241271, 22.60084121984269, 19.71839046852628, 13.719480194449794, 10.7700556345888, 11, 11, 17, 17, 11, 11, 11, 12, 0.0, 8228.57142857143, 16457.14285714286, 24685.71428571429, 32914.28571428572, 41142.857142857145, 49371.42857142858, 57600.0, 0.0, 16217.390017806445, 11887.661331661004, 32106.321946500175, 39393.81477044057, 66956.10922400396, 114278.3544211984, 194793.69590961377, 0.0, 88291.67865678125, 170776.80504193, 264397.5472899182, 406126.25142993743, 479957.1233070878, 580496.9222319766, 133847.5756116913, 0.0, 7795420520.032323, 29164717140.32937, 69906063012.92453, 164938532100.53278, 230358840213.21512, 336976676720.79755, 17915173497.127426]"
noel,"[70.75218520446418, 20233.375849471642, 0.4928909952606635, 0.05122690309313507, 1.1679806666582557, 98.43124884837856, 2054006.6789685022, 1.0580270085530314, 817.1099496461319, -1.5418767561191568e-05, 173227.30932497996, 435449415.9413225, 53, -0.012598828385530654, -0.05670334839822016, 334.91792557443677, 112170.01687108396, 2054006.6789685024, 9688.710749851427, 2054005.4576338367, 9734.623021961312, -1892607.3505268116, 391238034.0178449, 7.450726696650482, 3.6614926500997904, 0.23597340127636088, 0.1988166516449415, 0.1555542176505526, 0.17996097670625533, 0.30158958742594716, 0.6142283078141922, 1.4955407088835349, 2.631878791121661, 3.7770111525183214, 8.346513181641388, 18.05785346899904, 16.883192493659617, 15.873118820142567, 19.1295073313625, 15.489142763451103, 16.02783234905425, 25.864812917095687, 22.470715548456738, 20.92562498678873, 12.004866470551386, 10.23062017719048, 5.333631312631127, 2.92238746969233, 1.3365531710901863, 0.5231270628485195, 0.36362798565393883, 0.21381194515908777, 0.15900153978318757, 0.14413532548700425, 0.13677125337657567, 0.12935584102545716, 0.12284420269178985, 0.11003985694795193, 0.7991623882212158, 0.6970152083309227, 0.6007368467221312, 0.6093076887116562, 1.2775487231961802, 4.638686919044239, 23.58314111369129, 78.37453651408724, 217.21333176492485, 863.7913155772512, 5075.938969643355, 4133.46146359575, 2872.4939901716275, 3610.267140684761, 2992.5132168114696, 3410.767828998769, 9217.348945222293, 7616.442017810459, 5563.457636804051, 2135.597758738348, 1294.258141538368, 436.3928115740536, 79.20748153341519, 16.952374822886885, 2.3198913766831004, 1.2047807578706875, 0.5331041168484201, 0.43306821790347333, 0.4353444341748292, 0.4692651927408797, 0.4448037186798616, 0.38253315914211933, 0.3332926331001676, 13, 18, 16, 16, 18, 16, 13, 11, 0.0, 8228.571428571431, 16457.142857142862, 24685.71428571429, 32914.28571428572, 41142.857142857145, 49371.42857142857, 57600.00000000001, 0.0, 15430.157691780336, 23616.62566520697, 26231.98429145134, 22329.42204552595, 61006.845554373445, 77983.0310564372, 34048.36365822764, 0.0, 152685.40045610303, 311620.2785683356, 303860.656408439, 144017.22838699684, 253770.34890343234, 302132.0190371656, 45429.51538003044, 0.0, 23312831512.440544, 97107198015.00705, 92331298512.9674, 20740962072.272404, 64399389982.56978, 91283756927.47421, 2063840867.6644225]"
noel,"[75.08659160391124, 18492.790024888658, 0.38571428571428573, 0.05058395664402833, 1.3220001365022478, 100.51250236532276, 2131683.020796932, 1.1975522365230131, 830.7222701782172, 0.0, 175282.39900760382, 449785117.38815224, 37, 0.0, 0.0, 298.9366394590651, 89363.11441107908, 2131683.0207969304, 10102.763131739006, 2131645.1511288118, 10150.691195851485, -1912375.347298343, 441036664.9019622, 7.88260980613546, 3.8930436162639066, 0.46642035883092053, 0.36710364996960265, 0.31548086161453337, 0.3966855910252799, 0.5006308226584193, 1.0621333161688016, 2.1004613676269916, 3.2699796294249386, 5.2048649364518615, 15.391751996133635, 27.676853023035502, 25.522218088525168, 22.53246030881304, 19.49908521824605, 17.33730750970793, 20.749622454248655, 11.563997384236018, 10.142518613292397, 11.03216322145206, 9.431793418101202, 7.648126906013261, 3.6313179609894557, 2.2270071526808493, 1.4187033295200997, 0.7822041432236271, 0.6141540166801944, 0.5799201317573134, 0.5044010180256899, 0.43289164445042216, 0.3269999145969971, 0.3380290867859432, 0.396694748404096, 0.3882593343870119, 2.0289268287182054, 1.3382955925681501, 1.7045951316032937, 2.911764293151162, 5.046892986545454, 11.875810828171844, 41.71804284111903, 102.54967890166333, 251.9846585492226, 2613.5063935651, 9002.98302057105, 8434.502959243502, 5972.387549559872, 6142.095029595333, 3941.080113400424, 6172.711721939579, 2361.096696863727, 1305.7544629217778, 1311.9817028314155, 976.5745339777949, 557.5050172651901, 192.66759404058757, 47.32833634899833, 17.26674528940464, 6.9875233262235215, 5.295291102492198, 5.987668569315445, 5.54065454906744, 3.6209576845299525, 1.9680776427612017, 2.1290559809176823, 3.540455439796215, 4.342040597608666, 11, 10, 10, 15, 11, 11, 11, 19, 0.0, 8228.57142857143, 16457.14285714286, 24685.714285714286, 32914.28571428572, 41142.857142857145, 49371.42857142858, 57599.99999999999, 0.0, 12871.538534451796, 31265.6723092623, 37771.81574349086, 50257.640021155654, 36260.59297840143, 110707.1843527486, 91437.15245087423, 0.0, 80312.59519481439, 312471.5224132062, 471591.91498627886, 317979.565073954, 187560.59503787252, 302766.85875597346, 40343.54238027996, 0.0, 6450112946.926124, 97638452319.22685, 222398934280.42566, 101111003804.62096, 35178976810.96081, 91667770760.95958, 1627601411.7894454]"
noel,"[60.627518998380054, 17438.546303182375, 0.4339622641509434, -0.01862525472636128, -0.0294226315706414, 77.73874683875174, 1287225.6178926805, 1.7635885922613588, 674.2907687376473, 2.5329892534827406e-17, 143623.93374111888, 274179056.611141, 46, 1.7079712709350765e-14, 0.0, 263.64974123998456, 69511.18605591082, 1287225.6178926807, 6043.3127600595335, 1287221.7754237968, 6071.80082747074, -1491852.2480249899, 108485630.34614299, 7.053669491388433, 3.5841747013308454, 0.3489861019723099, 0.3493657242779423, 0.3312296002398346, 0.3624463765211261, 0.47291950412798217, 0.7910181148824382, 1.576078942214815, 2.631149620847089, 4.108808502789472, 10.644206050107604, 14.621702720396131, 12.827219916711496, 13.716142059296825, 16.91921478993683, 18.328872539580043, 11.492447868521252, 16.139707345029855, 17.203426500677313, 18.06798749803366, 10.303185410152985, 6.294570921816446, 4.177819027394065, 3.113523579751301, 1.6982826717538324, 1.1672499492418795, 0.7649050359636376, 0.6007001704996044, 0.5664082062796509, 0.5258944233337319, 0.525727829856593, 0.4970490173623348, 0.46403117605587474, 0.4412424258311295, 1.2689402594153547, 1.5931007673579356, 2.167136617562368, 2.4161429479544565, 3.7256093634499767, 8.627743550978582, 26.185315484006964, 72.0400556807071, 170.54587978134074, 1170.5166124014381, 2512.0091047398646, 1699.3433978402406, 2062.020676631801, 3568.4099209818705, 4334.568570460068, 1846.4372580149657, 3194.330229091233, 4692.9764986586, 3384.931370060084, 982.7393150326542, 430.11955947735555, 193.8768882008634, 90.79655258150454, 31.07782684592774, 15.26814879357862, 9.428104993369512, 6.73347203198961, 6.3324107917367165, 6.061670070831237, 5.971849255301873, 5.5411919598320445, 5.096866028809401, 4.912981041726131, 10, 10, 17, 10, 14, 13, 16, 21, 0.0, 8228.57142857143, 16457.14285714286, 24685.71428571429, 32914.28571428572, 41142.85714285713, 49371.42857142859, 57599.99999999999, 0.0, 5116.437326786903, 13492.074087233752, 52885.65856678725, 29490.347724223215, 48450.798002160256, 76516.96193927221, 117148.84615066192, 0.0, 88725.63318491886, 222133.29585562515, 181396.18121903428, 382723.0201492053, 345045.43128715904, 342561.7376927998, 51445.01622697016, 0.0, 7872237984.0647745, 49343201127.68269, 32904574560.84872, 146476910152.129, 119056349652.14157, 117348544131.1106, 2646589694.5932236]"
noel,"[61.29961390925406, 16473.531274476016, 0.4380952380952381, -0.0559751187210883, 1.340563436532693, 83.16267682658525, 1459282.5023792055, 1.209837923778334, 722.407805729536, 4.773371933156805e-17, 152428.0470089321, 307908608.0020122, 39, 3.4483211441627614e-14, 0.0, 264.00258571711555, 69697.36526532295, 1459282.5023792046, 6916.030816963055, 1459277.7097861876, 6948.941475172322, -1602561.5844220268, 207634569.9107925, 7.0658815605926675, 3.6485492535084116, 0.9018962862856712, 0.6599616048957118, 0.47776172420164564, 0.5872242814762634, 0.7177892967754511, 0.9736416783492016, 1.1786804307649859, 2.8635970395958465, 5.704145549441473, 8.696323288290099, 15.788804580185914, 18.99971926250342, 19.45826892684093, 12.537927399961275, 15.74726544202997, 17.711738303118526, 18.443024971063473, 16.419053951447548, 13.510467700203646, 9.67414572293103, 4.731706716540277, 3.1833681349180196, 1.6474282751277438, 1.164014708725452, 1.027931266884728, 0.9072466334410824, 0.771049593096602, 0.7156751399622545, 0.6842419982911271, 0.6607078353574068, 0.6732466425353381, 0.6753387084772599, 0.6493852299516658, 10.89911758375292, 5.980869819563075, 3.663294990284099, 6.757264044011832, 9.842810454513417, 10.814626140871578, 16.278268001989343, 80.46683355177241, 342.4607860730733, 858.6208198170702, 2525.9946126310642, 3977.788145826107, 4756.1536398034195, 1833.2443204715398, 4103.858268979257, 4091.2802033190706, 3719.0790051982412, 2559.113622845339, 1982.203094132934, 1050.1200626705192, 236.1618749434332, 102.55938941434607, 25.063796717428584, 13.157905808244992, 11.2092312450708, 11.44971952156982, 11.617584980243393, 9.994888700062075, 7.930860037136817, 7.030311294138003, 7.613685437223017, 8.81325198346233, 9.351776402151701, 13, 14, 11, 12, 16, 17, 16, 12, 0.0, 8228.57142857143, 16457.14285714286, 24685.714285714294, 32914.285714285725, 41142.85714285714, 49371.42857142858, 57600.000000000015, 0.0, 17460.553092443875, 28489.925368582237, 32109.812747449643, 28116.77914867053, 31850.201195752124, 72153.68253794624, 76870.51885359571, 0.0, 125030.7654119724, 220483.0622697376, 195660.47278335167, 180044.2280644018, 213336.35530731865, 347131.0655856474, 49306.40853188567, 0.0, 15632692299.503675, 48612780747.84099, 38283020609.8047, 32415924059.30633, 45512400495.81051, 120499976694.62706, 2431121922.3132076]"
rahul,"[26.242287923925346, 6872.688791930527, 0.4, -0.01488799415602634, 3.2146124466664787, 35.263526629947165, 262381.9414903895, 1.4378817299103839, 315.9972065811839, 1.3640631437341683e-17, 66675.4105886298, 55362589.65447215, 49, 4.310401430203452e-15, 0.0, 113.79306353624968, 12948.861308964955, 262381.9414903893, 1243.5163103809919, 262378.9529809137, 1249.4235856233986, -615586.091554289, 9610056.697837908, 4.6222878933168605, 2.7412925292221306, 0.24849920633975656, 0.21250952465927014, 0.16149664508198724, 0.17405446711372707, 0.30362441873347, 0.5035743323903948, 1.0677218482023516, 1.8283167380785699, 2.978120475506609, 6.439805684589671, 8.676857447911438, 7.65210634690687, 5.8106704129585305, 5.090342639416302, 7.419240537130657, 10.376329986033513, 6.7526245896801615, 6.264904636549938, 6.032348813567839, 5.128122638009039, 3.3128044835124606, 1.5096537212559007, 0.9599983857698862, 0.6436632931686314, 0.4110628801785271, 0.3829689747132354, 0.3247024303223556, 0.2101844791019518, 0.20685558107921886, 0.21277164989590885, 0.19965433791937623, 0.16691091946717665, 0.1420518704757643, 0.7872137307425818, 0.5880495703101501, 0.5921192313002771, 0.5269320609479646, 1.4988874318147662, 4.42270720910762, 15.749233391527264, 39.52942251645942, 108.56147521261973, 422.60813584365815, 705.302286009803, 621.2026926695792, 429.5586865835606, 345.85516018990614, 630.2851069808235, 1100.818128033209, 596.673898062205, 503.1336233577001, 446.43027673795746, 311.3470565756452, 133.01385131168533, 38.44453016557493, 13.805444277036038, 7.903880853781095, 5.351934778024955, 3.409639860440189, 1.6176076465650744, 0.9644249086490306, 1.5349342889179196, 1.8884205107512377, 1.5635727889584188, 0.8692411720204453, 0.5204245521109571, 12, 9, 15, 15, 15, 15, 10, 10, 0.0, 8228.57142857143, 16457.14285714286, 24685.71428571429, 32914.285714285725, 41142.857142857145, 49371.42857142857, 57600.0, 0.0, 3211.915947842483, 7055.5501851461195, 12796.094597031586, 22552.580396687434, 17627.989852429506, 28961.466429300806, 17574.948726226085, 0.0, 29375.73745418805, 70722.84797705556, 136883.16240265794, 115076.40111838802, 151389.9062467358, 109705.45890616794, 16678.873423189263, 0.0, 862933950.9773866, 5001721225.985711, 18737000149.35243, 13242578094.360136, 22918903713.39546, 12035287713.812902, 278184818.66676915]"
rahul,"[32.49192255421328, 8497.709641544, 0.41232227488151657, -0.012658818487401486, 1.922836089400822, 43.779384195790776, 406326.50987928285, 1.044671898522362, 346.4866402896973, -8.281103261051627e-05, 73455.16774141582, 86141220.09440798, 41, -0.028692916468138343, -0.035860841968706696, 136.40813787835066, 18607.18007943912, 406326.5098792829, 1916.6344805626552, 406306.1181702566, 1925.6214131291783, -712545.775332661, 18084586.622654736, 5.191190411695645, 3.0684110159120213, 0.3519386991658974, 0.23756443139912353, 0.13047963801720833, 0.20453560955546984, 0.3041143620963932, 0.5321616581725185, 0.9478614802388065, 1.2135690138208224, 1.7719530442315292, 3.445622677316935, 6.645901562446566, 11.55209514940305, 14.17100618779086, 12.519002421000446, 8.393498958110401, 8.738068560341478, 8.490774518986091, 6.924501454754677, 5.242571343971697, 4.495232001209332, 3.5171115089499865, 1.668027610120792, 1.2326909349183732, 0.8712425051767254, 0.47279660944077945, 0.407032652304453, 0.3233512639525723, 0.24652149379165858, 0.19766614633005136, 0.1567859074289414, 0.1360486980988843, 0.15142477467969842, 0.16158844342588236, 1.1514191541348258, 0.49382784967826066, 0.28756262747657124, 0.7904638674674838, 1.5204565030295902, 3.50470973586755, 10.176635927110489, 14.535797491823196, 30.355454749874983, 107.79952551446725, 450.23798185758534, 1314.9129810887607, 2021.1733064725813, 1727.8113570584067, 818.6172557671227, 859.8641106296521, 856.4832060723253, 582.6018217941548, 325.87386732588214, 235.9392860202295, 113.3075296010086, 29.13417552663455, 16.516717801692504, 8.219352818970421, 3.2198534317527203, 2.2448528680941227, 1.7523460139562481, 1.3030231184005303, 0.8643337177891208, 0.5825391785838012, 0.5290493611681438, 0.6598187688576398, 0.7346484882833166, 13, 13, 11, 13, 16, 12, 12, 12, 0.0, 8228.57142857143, 16457.14285714286, 24685.714285714294, 32914.28571428572, 41142.85714285715, 49371.42857142858, 57599.999999999985, 0.0, 4740.762391316597, 14088.009333517824, 8424.09820408562, 10858.748101456757, 35924.641889312865, 66595.54969763056, 44312.57005706812, 0.0, 35799.80727834499, 57456.27765213966, 54902.365211040866, 206536.47560690745, 272032.98303580313, 215021.80709015322, 51472.475374003116, 0.0, 1281626201.1666431, 3301223841.639763, 3014269705.7665105, 42657315756.12268, 74001943859.35754, 46234377524.31506, 2649415721.1273575]"
rahul,"[31.8286245155123, 8834.498099850232, 0.4481132075471698, 0.06962778054892783, 2.2945615288180834, 43.66978671672263, 406201.7079113015, 1.2575135712539658, 372.5750802231017, -2.2921168934759757e-17, 79358.49208752066, 86520963.78510723, 46, -8.539856354675383e-15, 0.0, 143.23967043975648, 20517.60318769005, 406201.7079113016, 1907.050271884045, 406190.1081924541, 1915.9910763795003, -765322.3544239821, 19249587.92086981, 5.0788436313837915, 2.983676191529367, 0.2845696229032513, 0.25091033804316576, 0.2265338256426911, 0.3035771376218813, 0.4734594263562716, 0.7647845569241012, 1.2714415759647268, 1.895051607390752, 3.5880099420871145, 7.093216100432361, 8.77320274928471, 7.652522537055901, 7.234819993126207, 9.94789155771089, 11.87288029091337, 9.607642933152258, 9.584279353457152, 9.182496479794297, 7.033773689120588, 6.320371220544561, 3.360246847716767, 2.0695280102675797, 1.2880267195282735, 0.7356872140641578, 0.5003794457738444, 0.3987500972103628, 0.29345690294641424, 0.26071582347405414, 0.276516157568406, 0.2774781922464154, 0.267177327557315, 0.24053267108748194, 0.21241727304521218, 1.0480700056465293, 0.8523584431440311, 1.0075191721390375, 1.7593024667389772, 3.2180401450271363, 7.9785102906940555, 17.318589289933943, 39.84373221046595, 122.77331036198267, 507.8468722047289, 798.6689086694898, 652.8980604216599, 611.5988986979245, 1078.7574982957606, 1488.8077694730482, 910.6008707815947, 903.2692344781659, 898.3797596285978, 803.296060838508, 509.2325667733174, 143.62920803229935, 53.06539539338388, 20.582930460967066, 8.981835817563768, 4.93360063186143, 3.2024548046971213, 2.152369805933426, 1.7447609952183023, 1.6784390856892537, 1.611186014448582, 1.544535261534456, 1.4177732119780724, 1.3506563650663659, 16, 15, 14, 14, 18, 11, 16, 16, 0.0, 8228.57142857143, 16457.14285714286, 24685.71428571429, 32914.28571428572, 41142.857142857145, 49371.42857142858, 57599.99999999999, 0.0, 8799.169017301581, 12467.288455191694, 25165.081600858655, 11669.64016101461, 19178.78155805873, 38653.16875345276, 37166.85506280695, 0.0, 32905.48976191873, 114893.81045491202, 93030.5006154119, 220666.66598378101, 142217.52278493324, 191558.9718346333, 37866.18831655179, 0.0, 1082771256.4717386, 13200587680.849249, 8654674044.754154, 48693777476.397575, 20225823787.083008, 36694839690.341835, 1433848217.624563]"
rahul,"[38.79877573173586, 9963.486284624063, 0.3886255924170616, 0.11380920995584982, 0.4791769457085855, 48.849743348505065, 505895.0541455407, 1.3803241941333868, 401.22020538727315, -0.00012743975366065634, 85058.6835421019, 107249751.47885463, 37, -0.05113140413823203, -0.15293742896999427, 153.5762624741533, 23585.66839553003, 505895.0541455407, 2386.2974252148147, 505895.0377690919, 2397.6068140715256, -825777.7519674595, 19811412.199634388, 5.76816401822588, 3.3083294834744112, 0.3886121319609977, 0.3248271141804506, 0.30867752773732315, 0.26346806842461556, 0.3696754625422977, 0.7684784087597164, 1.4488738740606073, 2.3606348443462255, 5.022225811331702, 5.0731729584404395, 8.81826717794884, 17.300808563122025, 13.555144847453366, 5.74216289752737, 5.944495582995785, 11.069016819965384, 11.44705420031615, 8.177574909552076, 6.44965519818312, 6.287874347537647, 4.274192112395738, 2.3171713985448266, 1.6961369544231415, 1.3459585589241978, 0.68705158601034, 0.4514551379636655, 0.31166854466195376, 0.29152916994639594, 0.39815355843305195, 0.4504047872390626, 0.40697689258228653, 0.2887792433362549, 0.16796345326281203, 1.811080286003456, 1.6464092330658149, 1.7940400673237864, 1.086842576393765, 1.9853382400609907, 8.271027798838107, 25.756814266223824, 64.8662097518456, 243.02568544256567, 319.57540778724996, 801.0398770800566, 2862.5322297524744, 1821.4130935365545, 319.7704215671514, 399.7316679816963, 1340.159642166711, 1452.0162559927433, 760.1642615038195, 500.9435956147736, 418.7335051030932, 202.976870119741, 68.769601262816, 36.969905578049634, 22.10364295325504, 9.1440268097896, 4.116748800512457, 1.3728136759146101, 1.4094836302558675, 3.5618715247835215, 4.922762951511248, 3.9289737622170966, 1.720347004531387, 0.5854520835257108, 11, 12, 11, 11, 16, 11, 10, 11, 0.0, 8228.57142857143, 16457.14285714286, 24685.714285714286, 32914.28571428571, 41142.857142857145, 49371.42857142857, 57600.00000000001, 0.0, 8379.55615706577, 14116.614989187014, 33272.997446072884, 47629.749676862164, 63207.98801080597, 62530.51599413879, 19269.301161278, 0.0, 53666.35390297748, 110290.74982335161, 156544.50103038028, 207608.76601584777, 148250.01934482754, 162234.84883592633, 37384.972369673385, 0.0, 2880077541.239626, 12164049496.597134, 24506180802.85074, 43101399726.623024, 21978068235.741737, 26320146176.81587, 1397636159.0812423]"
rahul,"[29.87636815818098, 8354.846664762108, 0.4666666666666667, 0.06732480511794363, 0.5088712051277868, 37.89776252244316, 303046.7252877819, 1.6506808709681495, 359.37820511479794, 0.0, 75828.80127922236, 63942859.03572194, 37, 0.0, 0.0, 124.61692852632197, 15529.378875334438, 303046.7252877818, 1436.2404042074966, 303046.72237819294, 1443.0796303723473, -706010.8782211628, 7238106.55889158, 5.035167322713785, 3.0023266520463183, 0.27999377177464696, 0.2591963354971592, 0.2422378814336869, 0.2798176615334423, 0.44107891738936145, 0.7702791686335663, 1.3026394137056359, 2.3208850574631312, 4.5305304447733254, 5.604383235236466, 7.195284020281202, 9.45603414947516, 9.003364521853062, 7.722608704252912, 6.855575394761687, 7.914495182579525, 8.348555630446812, 8.173609213796238, 7.3142181525568235, 6.295319410330846, 5.046599613941372, 3.0028457111713727, 1.2839859660987445, 0.905799967861658, 0.673310298242645, 0.4763336721241339, 0.37990941620688723, 0.31313833041261024, 0.3034624956809151, 0.29652067568936347, 0.2832837031650878, 0.2614185003552906, 0.24393681671058481, 1.0734555484575115, 0.9422633907020559, 1.0941694898300371, 1.326349478212644, 2.939299969842188, 7.9259004910667095, 18.898604159792185, 59.04969851122786, 201.9796463619043, 336.62860435486067, 542.7304444139476, 830.3350873480422, 763.678892257495, 619.3624280990291, 522.1266111874012, 607.2383920975014, 731.1417468574422, 733.9869585163319, 540.6236998607905, 360.7657379911901, 268.9022711531079, 90.33870539002282, 16.688038111754924, 9.213316821418545, 5.706885884246056, 3.2741859629359866, 2.085934533946991, 1.7054512031775793, 1.9156168244494256, 2.0585412874922735, 1.7865625318916218, 1.3256375157114944, 1.1100582747832415, 12, 14, 11, 17, 12, 13, 15, 8, 0.0, 8228.57142857143, 16457.142857142862, 24685.714285714286, 32914.28571428572, 41142.857142857145, 49371.42857142858, 57600.00000000001, 0.0, 4998.288134809802, 7919.774382095141, 20584.59726033682, 42180.86711906101, 39538.11793680459, 62569.27889522918, 50476.733759674586, 0.0, 38047.78165843903, 61748.05307253182, 130391.46141112126, 138714.06513393967, 147551.99749564182, 202337.06605249344, 27728.346751004552, 0.0, 1447633689.1282496, 3812822058.248206, 17001933208.927923, 19241591865.98286, 21771591964.95389, 40940288298.731094, 768861213.5439447]"
