Username,Features
joel,"[54.02827253815414, 43761.28223106467, 0.16323165704863973, 0.8180358304826875, 1.3134700939798885, 5279100.622774813, 1.5490681709990488, -0.00017420082486264353, 1175222.5920002654, 6408828156.04862, 0, -0.1686365279437069, -0.20367238420171704, 299.8743335251029, 89924.61590712464, 5279100.6227748105, 4348.517811181887, 1735368.78335794, 1430.642030797972, -12680656.09512597, 51925578.193457454, 6.638766557217757, 1.077271256895133, 52.556348446569814, 26.688644851548787, 1.9240187875668129, 1.5273693163169442, 1.2624272448324036, 1.2057483470376649, 1.1869632544373416, 1.7624636342632458, 3.3740599147865233, 6.571253537784, 9.323297205911059, 8.999798918242908, 8.12475902721875, 8.860774845660606, 8.611870606150465, 7.098248412348018, 7.587343893953917, 8.387583984731867, 7.320594421975422, 6.658594126157439, 4.3390205175536725, 2.1677033897344207, 1.289603581488647, 1.1776256991527494, 1.0769396371040245, 0.9842148305295674, 1.171955864845437, 1.1735923228201526, 1.2372398434812895, 1.1750428978565857, 1.1776629964573313, 1.098246730728868, 0.9459084465392121, 109744.90690035696, 28002.943156134606, 371.70491493943433, 175.98002825006017, 112.42760365102421, 82.58452373112176, 79.70055018090302, 199.0279542962524, 547.5930817595964, 2150.299130439692, 4600.800195328698, 4057.783773058373, 3621.662444630368, 4123.0922879430655, 3895.03499230335, 2815.943368222505, 3154.5845840127304, 3553.0835513647953, 2841.801031230278, 2254.145597129471, 957.7546075565484, 243.50366324863128, 92.07337914644938, 82.76245082726646, 77.15547492127288, 66.90317307585642, 98.81711733074864, 118.21551007796205, 111.23111681282462, 102.44863372146071, 95.30150319081358, 85.36982015781969, 65.3578160033606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1515.7894736842109, 3031.5789473684213, 4547.368421052632, 6063.1578947368425, 7578.9473684210525, 9094.736842105263, 10610.526315789475, 12126.315789473681, 13642.105263157893, 15157.894736842107, 16673.684210526317, 18189.473684210523, 19705.26315789474, 21221.05263157895, 22736.842105263153, 24252.63157894737, 25768.42105263158, 27284.210526315794, 28800.000000000007, 30315.789473684214, 31831.57894736843, 33347.36842105263, 34863.15789473685, 36378.947368421046, 37894.73684210527, 39410.52631578947, 40926.315789473694, 42442.10526315791, 43957.8947368421, 45473.68421052631, 46989.47368421053, 48505.26315789474, 50021.05263157895, 51536.84210526317, 53052.63157894738, 54568.42105263158, 56084.210526315794, 57599.999999999985, 0.0, 1855.3533972402297, 4445.797939403825, 8328.367728483556, 15141.319096885823, 37127.294504419886, 11865.80390818337, 15594.033469772376, 16010.196600892687, 14825.992069058288, 34586.34305066477, 60945.02558498571, 31384.82386783442, 53950.29429647532, 55247.314095273265, 13461.931480769097, 22838.195553294292, 77680.18753276367, 60562.11962306307, 31172.974122874886, 30039.26310333151, 19595.79676296128, 19241.100706163288, 74256.87903843187, 162418.36182426618, 106966.93361175661, 167582.5921107961, 53645.58327415949, 52306.89880671253, 76505.5357005107, 94822.04905432052, 73665.17840340981, 197155.71146108216, 109917.76889607182, 87804.00662308569, 92019.503979974, 58354.54199240289, 107427.52622977442, 117730.14069075264, 0.0, 14635.236989896226, 30311.541224912806, 46333.038540028094, 67985.4982135073, 84225.96868994184, 88589.10649725403, 105994.02527921987, 122807.26835717242, 130333.03427673882, 153469.509674715, 178651.72360035102, 179760.06119164487, 207123.1776178462, 209954.5489680029, 217534.2570067721, 233563.00962676213, 268328.0449201608, 267256.02705384564, 294943.6370418436, 292925.8381853188, 308130.52359530295, 325592.043709538, 355959.94299793633, 418391.35592989885, 458618.5207578317, 453749.9726088571, 406459.45580032526, 410614.2558424763, 433045.5082614192, 477889.6937945094, 490719.6927703463, 546497.2197269032, 511608.33420567145, 523051.5136979822, 523558.4800373893, 518656.3788511717, 542859.8935193021, 260438.01081242456, 0.0, 214190161.75042677, 918789531.4295886, 2146750460.3517284, 4622027967.338804, 7094013801.759065, 7848029789.981817, 11234733394.891901, 15081625161.350563, 16986699823.781576, 23552890399.797436, 31916438345.376213, 32313679599.623905, 42900010706.51386, 44080912632.35753, 47321152971.48837, 54551679465.91097, 71999939690.67581, 71425783996.60587, 86991749031.47078, 85805546676.57156, 94944419571.11555, 106010178926.95369, 126707481019.0941, 175051326716.8593, 210330947582.1017, 205889037642.53854, 165209289209.49655, 168604067101.07062, 187528412225.3909, 228378559435.00998, 240805816872.62308, 298659211169.23517, 261743087628.702, 273582885981.75043, 274113482019.06137, 269004439323.01013, 294696863991.788, 67827957475.93257, 19.448928785580566, 56.85368758030863, 79.7190079219268, 95.83619909560534, 108.80509445435004, 120.37548527331914, 130.99103401604702, 140.69472613727862, 149.75139490745156, 158.39969677378053, 166.65801129678138, 174.6199709101711, 182.3107952182934, 189.68265804771892, 196.7240142753943, 203.4560541862945, 209.91643983257964, 216.13466811914495, 222.15907465174922, 228.00489134737205, 233.669989470378, 239.16020776859264, 244.47971627251192, 249.6325570716024, 254.62512717364, 259.4694058572311, 264.1865905413206, 268.78101584568935, 273.2544758026885, 277.6140712052198, 281.86810809691184, 286.0249959786976, 290.09420816021, 294.08331290855847, 297.9937034024307, 301.83426446784625, 305.620005915392, 309.3667631785356, 313.08568781420803, 316.77492123253717, 320.4193433155825, 324.00210553494804, 327.5123657859407, 330.945005088558, 334.29833948203765, 337.57248108817646, 340.76843351089826, 343.88761997850327, 346.9316420306732, 349.9021626903301, 352.8008587272787, 355.6294113001526, 358.3895167229761, 361.08290594259506, 363.71136562936175, 366.2767567493603, 368.78102860598824, 371.2262277746693, 373.6145022708212, 375.9481017748937, 378.2293749274571, 380.46076469167474, 382.6448026686171, 384.7841030837191, 386.8813570200991, 388.939327314687, 390.960844447212, 392.9488036781283, 394.9061636616233, 396.8359467735872, 398.7412414400862, 400.6252068515583, 402.49108062294766, 404.34219023072177, 406.1819694647139, 408.0139818863669, 409.84195453699704, 411.66982749101174, 413.50182965221177, 415.34260197678327, 417.1974176617385, 419.0726421299684, 420.9770394955794, 422.928905659636, 424.9287334468366, 426.9640552878437, 429.0322075291444, 431.1338497924127, 433.27321940524644, 435.46396865995155, 437.69728693295605, 439.95942427778976, 442.24423542102465, 444.54766838565666, 446.8667335949056, 449.19909086084465, 451.5428352787043, 453.8963708794569, 456.2583299788901, 458.6275189864138, 461.00288067797936, 463.3834672538082, 465.7684207206538, 468.15695838693586, 470.54836199366025, 472.9419694545611, 475.33716849622175, 477.73339168550876, 480.1301124703309, 482.5268419560268, 484.9231262299061, 487.31854407992074, 489.7127050016838, 492.10524741401554, 494.49583703909576, 496.88416539047614, 499.26994835275224, 501.65292483458364, 504.0328554736197, 506.40952139798304, 508.782723029924, 448.01093928491383, 557.7084890206957, 529.9483166592377, 430.30658388496937, 572.9778639887851, 555.001487593247, 13.649958435284267, 33.17557718916051, 46.78838982697973, 57.23920924190805, 65.8374161928331, 72.6784284984247, 78.6391126492698, 84.44164399564436, 89.99729203800348, 95.08714722874869, 99.82166806151707, 104.18564107833114, 108.27337867754858, 112.28665288783321, 116.343400231089, 120.47999207230494, 124.68121458092001, 128.92766903308203, 133.15660262039432, 137.3539814411302, 141.5306135504081, 145.68188355479072, 149.8050014598773, 153.89701485267182, 157.95108659013158, 161.95159938064688, 165.86875150216994, 169.70036263501078, 173.44862249917867, 177.107783070661, 180.67084146623793, 184.13132506937265, 187.48180140111938, 190.71844307223557, 193.8474687947231, 196.86397520769344, 199.7540875155087, 202.50300111222245, 205.10320654039958, 207.56698486162634, 209.9266722022718, 212.217061684807, 214.46359116811615, 216.6827150955587, 218.88532715910497, 221.07920598730507, 223.27035580111948, 225.46369974438016, 227.66343199157924, 229.873188600631, 232.0961202342148, 234.33491252064175, 236.59178102947376, 238.86845749708107, 241.16617741748237, 243.48567461370666, 245.82718518510165, 248.19046104712314, 250.5747919255963, 252.9790339725347, 255.40164294462622, 257.8407099786841, 260.29399824439207, 262.75897907225135, 265.2328664509829, 267.71264907569866, 270.1951193260502, 272.6768987096914, 275.15445939311286, 277.62414146227076, 280.08216552003194, 282.52464011426633, 284.94756327272574, 287.3468170642921, 289.7181535414235, 292.05716941632454, 294.3592651021626, 296.61958052290555, 298.83289353079493, 300.9934519871693, 303.0946717724928, 305.12850533849684, 307.0836508572525, 308.9357899809851, 310.6849959503807, 312.34894868297476, 313.93181233189216, 315.43314966022643, 316.84757941711854, 318.1567661690161, 319.373004767232, 320.5153515521135, 321.5924797098647, 322.6102161444744, 323.57295194941116, 324.48420737988965, 325.34692443860064, 326.1636392125777, 326.93659156144514, 327.6677985173783, 328.3591050917536, 329.0122202727827, 329.6287429547463, 330.21018083542214, 330.7579643080648, 331.2734567532296, 331.75796221224624, 332.2127311505918, 332.638964829847, 333.0378186697867, 333.41040487309317, 333.75779452432283, 334.0810193161053, 334.38107301414607, 334.6589127350826, 334.9154601079092, 335.15160235125325, 335.36819329458893, 335.5660543698288, 335.7459755739609, 335.90871641816494, 357.1320266295774, 258.96454020539534, 197.42146418154212, 234.70857792084962, 207.06033882668078, 309.24175234271496, 86.27326090216111, 176.99064538408115, 235.96995957006638, 287.3582518989613, 322.3581044117458, 353.5845474868392, 385.2624941461013, 411.25649330882334, 432.80880280445126, 450.1743914973224, 463.1610021253941, 479.14127507020174, 510.3523977032302, 540.2585013165678, 568.3677674475499, 594.5089319440103, 618.7126801015611, 641.4032393314787, 662.5223743887254, 682.239582888735, 701.0497330405368, 718.6589069455399, 735.5847285702542, 751.4330143078573, 766.5846970967921, 780.6268880735821, 793.9487187366748, 806.1389106958758, 817.3643644710426, 827.6592534436585, 836.8871131179716, 845.0938689307294, 852.3406229082493, 858.7689217513815, 864.2942819076469, 868.969183072187, 872.8453815523419, 875.9737096141625, 878.4039220186079, 880.1845677758648, 881.3628711901631, 881.9846188093143, 882.0940492393524, 881.7337508343891, 880.9445656066127, 891.9788626768859, 906.7053649859668, 921.1990851199806, 935.4058503728207, 949.3282019288478, 962.8939245431176, 976.133235303787, 988.9906388974213, 1001.4710724534946, 1013.6061554158598, 1025.363032659743, 1036.7481855261199, 1047.769348402577, 1058.4353178270956, 1068.7557710606145, 1078.7410924073106, 1088.4022137827653, 1097.7504634246072, 1106.8021815280185, 1115.5657516557171, 1124.0505121457845, 1132.2682770484107, 1140.23066431663, 1147.949020759661, 1155.434355749246, 1162.6972865519842, 1169.7479956419686, 1176.5961955716887, 1183.2511024259472, 1189.7214183517422, 1196.015321169495, 1202.1404629886272, 1208.1039693543069, 1213.9124500108346, 1219.572009187103, 1225.0882621324326, 1230.4663562344754, 1235.7109906977105, 1240.8264410749266, 1245.8165868156698, 1250.6849369590254, 1255.4346573161004, 1260.0685981862337, 1264.5893226383632, 1268.9991334459928, 1273.300100722592, 1277.4940865101753, 1281.5827706088617, 1285.5676739746252, 1289.4501814871596, 1293.2315629113175, 1296.9129928883851, 1300.495568614405, 1303.9803274016506, 1307.3698937307367, 1310.6677227794232, 1313.8710328967757, 1316.9807609228512, 1319.9978446141122, 1322.9232325929368, 1325.7578890554146, 1328.502802261617, 1331.1589877777378, 1333.7274947308808, 1336.2094068717245, 1338.605846115525, 1340.9179735162859, 1343.1469903619225, 1345.2941389536716, 1347.360701229252, 1349.356199271629, 1351.2785039117668, 1353.124581750783, 1354.895850755628, 1356.5937601863807, 1358.2197878141205, 1333.0710883050403, 1088.0229450027687, 863.1290600345042, 845.4343904892075, 1009.9918025402317, 1097.8274088524315, 0.049467108174961694, 0.9257040343530085, 1.116475154456556, 3.508907358863916, 1.0539015334364092, 4.750652830107955, 1.7332750224195765, 9.546558118706416, 4.554757580850946, 2.956163208925779, 3.327721142435191, 3.0090687476396623, 0.46428180510388634, 2.7709032851790827, 1.30911546452195, 1.4714998305595164, 4.785672849409698, 0.8902366471400474, 5.074925481704891, 3.193646044774785, 0.7388812904741136, 0.8262356640072702, 1.5200936627942112, 1.5844058717888665, 1.2270524696940024, 1.065845653473633, 1.9684504070291227, 3.4984306670370064, 3.1178834305953504, 2.8517136042310454, 4.258076586723354, 3.780092088734563, 4.7543543336020315, 6.777039054296233, 13.760062061126611, 12.708545693350857, 12.092281570796171, 11.239479640295535, 11.352005992136577, 12.404226318521674, 12.584996131409868, 13.466413926168109, 15.08854808267183, 17.28634917022799, 18.84635497934156, 20.91425165242583, 23.446168984342982, 26.340182366573934, 29.395713881021628, 32.250387035063014, 35.406920291976576, 38.80754038856124, 42.405553734519515, 46.163695829039796, 50.032244497847486, 53.80458703163659, 57.71646492012285, 61.74330051586118, 65.86458832979196, 70.06313467806363, 74.32442701745285, 78.63612392774209, 82.98764635275238, 87.35316726548278, 84.64977245642153, 81.65874820526363, 78.41981565354877, 74.94223391387594, 71.23405294484667, 67.24751518134832, 63.02413400433512, 58.604907511598206, 54.00356237301815, 49.19708513824216, 44.25588297215354, 39.21174456176758, 34.099623181520556, 28.859858489166612, 23.5947538750266, 18.40573181250426, 13.020134210695398, 7.926385959526721, 2.5031302967867037, 2.919792192362519, 8.281822231867878, 13.430357948063172, 13.638239173719258, 7.666896649310111, 2.440378698824334, 4.545161569327902, 9.661767813780742, 15.090524242913693, 20.478083079754047, 25.768188764049448, 30.945556016426398, 36.005404637622455, 40.94665964553045, 45.76983888611486, 50.47624518048525, 55.06760844567246, 59.54590765391939, 63.91327297449646, 68.17192871870097, 72.32415780014738, 76.37227696360816, 80.28501323839343, 84.08706327100255, 87.79285549097217, 91.40473555821396, 94.87390022816363, 98.25437614499285, 101.53282661713536, 104.69044048934198, 107.7607522844863, 110.70643694534988, 113.56086859261164, 116.3066072020757, 118.94374142558972, 121.48409972879283, 123.9228769532381, 126.24876455886626, 38.701396215935056, 96.78489305159854, 98.59185023646647, 8.624625554618888, 149.03554383050613, 1.6603462772666635]"
joel,"[52.96892394507925, 39078.509367484796, 0.12376237623762376, 0.6222439815930579, 0.8461243008652137, 4776175.26594144, 1.4801873482647314, 0.0, 1018283.992697754, 5793500597.586965, 0, 0.0, 0.0, 267.57389172853044, 71595.78753475133, 4776175.265941439, 3937.4899142138825, 1372852.7915112374, 1132.7168246792387, -10874969.14360303, 36871128.536494926, 6.704383272606626, 1.8248034144585497, 51.48341726392718, 26.19279914688586, 1.6225949048477812, 1.2393929830209924, 1.0489477525585584, 0.9702675367200972, 1.093644921569921, 1.5389609569133897, 2.7791346353321367, 4.634199297077313, 6.657485454733516, 7.934682839203744, 8.76058947773419, 8.10528337281738, 7.935347755776358, 7.701634958381994, 7.233336854276365, 7.279151929795393, 6.582817140504714, 5.4340530800416245, 4.121906091094117, 2.221789680966434, 1.2309515340222679, 1.0263749506602322, 0.8255277288595707, 0.8662735984268551, 0.9301801000006142, 0.9593773597238905, 0.9614934790533846, 0.9484747409763494, 0.8812777509642193, 0.8556429909991252, 0.812626848390245, 105123.89518498737, 26918.160464926088, 340.6675605419224, 134.38211308356549, 88.92729251256921, 59.60490732579565, 64.23706736001029, 116.6870611955832, 412.1476022736509, 1089.8237911481074, 2276.6899100798205, 3321.814337561904, 4069.487898406484, 3170.965127001008, 3231.073193649417, 3336.4869500868417, 2831.8463935512204, 2711.0995763848255, 2164.11805328881, 1526.5631626361744, 850.0546316019969, 265.88521370039683, 80.39098693531858, 63.821357991298115, 46.54663814260782, 48.35391336200725, 59.92732093524157, 60.707608434867645, 61.97137615891931, 63.437286827072, 54.08917109912932, 53.46304567963026, 54.10921186986881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 1515.7894736842104, 3031.5789473684217, 4547.368421052632, 6063.157894736842, 7578.947368421053, 9094.736842105265, 10610.526315789475, 12126.315789473687, 13642.105263157895, 15157.894736842105, 16673.68421052632, 18189.473684210527, 19705.263157894733, 21221.052631578947, 22736.842105263164, 24252.631578947367, 25768.42105263158, 27284.21052631579, 28800.000000000007, 30315.789473684217, 31831.57894736842, 33347.368421052626, 34863.15789473685, 36378.94736842105, 37894.73684210527, 39410.52631578947, 40926.31578947368, 42442.1052631579, 43957.89473684211, 45473.684210526306, 46989.473684210534, 48505.26315789474, 50021.05263157895, 51536.84210526316, 53052.63157894738, 54568.42105263158, 56084.21052631581, 57599.99999999999, 0.0, 1293.3364027038, 2276.878395247798, 10584.719173504478, 6208.476103504614, 22845.35131529199, 14702.035023782271, 13282.445909652135, 9252.783014344925, 11804.166757997817, 24505.35437604292, 21334.873517278822, 26812.39000792252, 39918.3455979624, 27344.565676371818, 33584.16959806571, 33404.95848365086, 29630.518572356516, 29341.9725045789, 44019.432830091435, 56617.89817217772, 63885.75785468941, 82144.59766829037, 27328.901554502805, 32177.507085246725, 117132.8539569488, 44868.02492992337, 81839.14150036837, 119480.6935503106, 54576.35246276851, 58392.69152850478, 50508.70091157142, 98447.76153366188, 97437.28867186853, 111587.7150051529, 157379.2065351283, 99470.60948756959, 38490.2826371724, 81230.55579367094, 0.0, 14594.545805272868, 29347.692581577074, 46867.09586952061, 58381.497066037686, 79361.00527604442, 92029.1927281364, 102403.6168479993, 116457.19927608996, 131347.03782477928, 153263.24784158973, 174481.06747561254, 175937.65101537792, 216662.21115739644, 215025.66537551163, 226900.2088130414, 231751.04488749593, 247883.9584705061, 260625.28910956695, 284609.83618147415, 302092.7748637913, 323162.60910435434, 356016.0577001755, 338594.81923215894, 357262.39133555425, 397435.3790028559, 399714.68056767696, 427700.915479975, 428588.0205382861, 434413.4300263483, 436361.5616922643, 451199.125234326, 489233.8641653981, 513291.0626852852, 511043.7274545311, 583633.4159635255, 510052.21417500725, 535315.7490079559, 245852.93225527398, 0.0, 213000767.26220787, 861287059.862754, 2196524675.242836, 3408399199.671767, 6298169158.424352, 8469372314.192475, 10486500743.551847, 13562279263.230927, 17252044345.344, 23489623138.952557, 30443642907.42926, 30954057044.808914, 46942513743.61224, 46236036770.1815, 51483704759.40179, 53708546806.44615, 61446456867.0076, 67925541323.44536, 81002758851.24554, 91260044624.9053, 104434071923.13371, 126747433340.3747, 114646451610.8584, 127636416262.79872, 157954880483.14374, 159771825861.32004, 182928073102.4087, 183687691348.92633, 188715028187.257, 190411412522.51178, 203580650612.22098, 239349773846.2072, 263467715032.58936, 261165691370.62106, 340627964229.2536, 260153261184.82745, 286562951135.94885, 60443664298.516335, 17.46077614826041, 51.46122250982779, 73.23820360839153, 89.60356428828307, 102.99379333024406, 114.37578299601941, 124.25908477041651, 132.9267932488647, 140.5818493944233, 147.5542594028555, 154.15694101454486, 160.4941627448844, 166.57332635312622, 172.33393170762355, 177.79587599352757, 182.99548429887776, 187.9549253686194, 192.67133288083008, 197.13272218808842, 201.3328009173104, 205.27041328330526, 208.94747473894583, 212.37132951643892, 215.54951207311538, 218.47577295180676, 221.1516626540113, 223.584432557152, 225.7877154274513, 227.7687049046449, 229.54093708095084, 231.1055097012228, 232.4648137858762, 233.62699290972816, 234.60204005047, 235.4009107975089, 236.03508529963494, 236.51630870114948, 236.85642732622577, 237.06728640333333, 237.16067180901447, 237.14828429713089, 237.0417410281487, 236.85261218578756, 236.5924885811092, 236.27305150710202, 235.90635908953894, 235.5052470343893, 235.0840318700875, 234.66464249618858, 234.24952061109315, 233.8536331470348, 233.4883721671847, 233.14343364937585, 232.81151646246303, 232.49091508358245, 232.18121170793515, 231.88241622369424, 231.59453975466988, 231.3173816131594, 231.0504244298502, 230.79279945435297, 230.5433032995087, 230.30045522399396, 230.0625849118015, 229.82793810840755, 229.59478520536908, 229.36151863675744, 229.12672911816182, 228.88925651383641, 228.64821633948702, 228.4030061807332, 228.15329754972814, 227.89901843013286, 227.64033076826178, 227.3776059995238, 227.1114006531683, 226.84243327153794, 226.57156332965687, 226.29977250454542, 226.02814842713858, 225.75787095971833, 225.4902010114117, 225.22647193110342, 224.96808358455573, 224.71649933785088, 224.47324634643905, 224.23991983289096, 224.01819249342395, 223.80983095331246, 223.61672261125543, 223.4409190180177, 223.28470790463814, 223.15074056945443, 223.0422835207878, 222.96382590736837, 222.9234952635738, 222.9365512137122, 222.98595443709343, 223.06192053541892, 223.15975285339775, 223.2765532732627, 223.41038402070956, 223.55989629300652, 223.7241307662866, 223.90239876433537, 224.09420679505877, 224.29920651251396, 224.51716051589048, 224.74791846274871, 224.99140014661376, 225.24758341485574, 225.51649553831925, 225.79820711439123, 226.09282787965657, 226.40050401217667, 226.72141663708857, 227.0557813686053, 227.4038487891475, 227.76590585792965, 228.14227829008078, 228.5333340531611, 247.7534249257753, 366.8416784510197, 494.1329457361989, 614.3117580674492, 635.0266388561455, 665.3305948945775, 12.325937597147652, 30.055480006281076, 42.22537923773142, 51.56636373217188, 59.60481167440981, 66.70254846226837, 73.06964651972162, 78.85827481005622, 84.16349666943843, 88.79299288755809, 92.53907459177387, 95.48353212927549, 97.81012124191601, 99.7722640815943, 101.45355693559753, 102.88045501176418, 104.08110283138754, 105.11122664310389, 106.031360459328, 106.88337816990231, 107.693930958165, 108.4806451678618, 109.24947782757803, 110.00605737552257, 110.78408383129782, 111.6034654739285, 112.47361385271205, 113.39135079456392, 114.36588068303367, 115.39294902861346, 116.49183540284672, 117.67758397858753, 118.95195426044114, 120.31124027660832, 121.74820742875167, 123.25320599115162, 124.81495899862233, 126.42116029819606, 128.05893196141554, 129.71516536428612, 131.37676446001365, 133.03080191002365, 134.6645784468429, 136.2655997610527, 137.82152717996215, 139.31974154826773, 140.74672283822005, 142.08694438913113, 143.31291381055425, 144.42962130350043, 145.4214669828545, 146.27877795962465, 147.0261999368211, 147.68268811260168, 148.25775664632013, 148.7585268856601, 149.19115413048965, 149.56152896877606, 149.875625734725, 150.13967432908186, 150.3602199954693, 150.54410265508528, 150.69837368259275, 150.83016576865094, 150.9465350342182, 151.0542978622683, 151.1598837652557, 151.26921944412462, 151.38765061132202, 151.51990039005875, 151.670058190377, 151.8415910900668, 152.03737009158885, 152.2597050489814, 152.51038374945406, 152.79071213299142, 153.10155377763684, 153.4433675593728, 153.81624287980094, 154.21993214255895, 154.6538802928464, 155.11725127619613, 155.60895124332117, 156.1276482444945, 156.67178801173324, 157.2396051994277, 157.82912908964695, 158.43818217072132, 159.0643689663007, 159.70505060091023, 160.3572968497047, 161.01779938909658, 161.68271035108774, 162.34731340033366, 163.00521476940546, 163.6450870905309, 164.24601277047338, 164.83095305160495, 165.41268108928696, 165.99690164584106, 166.5867857263769, 167.18413798647381, 167.78991866629667, 168.4045268985084, 169.02797165458819, 169.6599820705389, 170.30008207040186, 170.94764261621765, 171.60191926161113, 172.26207967240896, 172.92722407040648, 173.59640053423414, 174.2686164473908, 174.94284697260298, 175.61804115252497, 176.29312604711188, 176.96700916678134, 177.6385793567764, 178.30670617977952, 178.9702377610764, 179.62799693935415, 213.8857912684755, 276.04940758672024, 346.9808515414844, 263.515918905498, 281.48981306558005, 327.10408472322206, 85.59092101252975, 165.64998084471344, 229.6283714057741, 276.08104081808034, 312.5224934914371, 337.08155786495325, 362.67685651211633, 396.0098335761827, 427.12232277639896, 455.47108151123086, 480.7676047215639, 502.32313031933217, 520.0364275439146, 534.7888685135604, 546.1854414938869, 554.589229136155, 561.0937166397504, 565.5302450430463, 568.3387055237539, 569.9248835652481, 570.621415813366, 570.6914558849725, 570.3358857763728, 569.7025488552152, 568.9539012330624, 568.413242574193, 567.8457255267488, 567.3320948687989, 567.288381979016, 567.3624558606135, 567.9430233303971, 568.9480643720754, 570.4179910172546, 572.4456658111936, 575.0820270724719, 578.3419623746873, 582.2099795017341, 586.7744219327437, 591.9117549886934, 597.6134574191753, 603.7140388474528, 610.2173824677205, 616.8574442314259, 623.5456961102507, 630.0941786366983, 636.4437844679131, 642.4416670225717, 648.027375674895, 653.152481409489, 657.7972078405124, 661.9912335025065, 665.6671352593855, 668.8799091251802, 671.6386691950904, 673.9575888605488, 675.8655697051503, 677.4045761858399, 678.5507645295291, 679.4278013951694, 679.966163061042, 680.247801490298, 680.3006103457676, 680.1036053433514, 679.7623726924598, 679.2390469359566, 678.5592137630744, 677.8028949597224, 676.916556883904, 675.9768251584644, 674.977271790035, 673.9221247245647, 672.8748147252924, 671.7806971453092, 670.7369244056465, 669.6724044292184, 668.6689628383058, 667.6725609225979, 666.7546967080982, 665.8577795770221, 665.05775222002, 664.2993767065957, 663.623509265607, 663.0233025252087, 662.4837549317078, 662.0506993923208, 661.6868246297488, 661.3937770225738, 661.2027005657104, 661.0865157889389, 661.0424468981338, 661.0778723874178, 661.1997617838579, 661.3884724180743, 661.6418312318414, 661.9607911744339, 662.3533573573673, 662.7994098498432, 663.2949731667173, 663.8360047231805, 664.436065370072, 665.0717730360865, 665.7383991110761, 666.4376451188438, 667.1721970505233, 667.9234015286752, 668.6909807550293, 669.4844989451167, 670.2811706485444, 671.0895570371532, 671.905267393369, 672.7157152541149, 673.5371803420825, 674.3424427767737, 675.1574317176932, 675.9504703846544, 676.7487124747249, 677.524032552261, 678.2958500256608, 679.0485717847986, 679.7857362346161, 680.5117740681723, 802.3457336355472, 1039.0554681435126, 1185.6824343106923, 1044.8365093009836, 1104.2285544525253, 1074.5077072433448, 0.14438570295123765, 1.5375283938594029, 1.877874232262735, 3.1287788859670433, 2.8743065075806284, 2.3040006507205013, 2.4806574792660046, 6.226664440653285, 1.2075893150114971, 1.9647573567754952, 2.774651139367797, 6.152590156044495, 4.835988854562024, 5.348927507069949, 8.216241179443589, 12.776886014275025, 16.809243323928726, 16.542253742312525, 16.41479923504759, 18.068094862621347, 18.186629436349577, 9.36625408101442, 5.186334386509615, 11.19733212303317, 16.792934608942613, 8.988781233300507, 4.415709893227041, 7.1499475246644755, 3.2438860631515194, 3.336447301129629, 7.441227368475625, 11.374741066291612, 14.302581559757959, 16.921033839631004, 19.292063300931957, 21.37060959464159, 22.84121809213411, 24.109486408781876, 25.183411240102775, 26.084273778903725, 26.62792794650028, 24.52686513063747, 21.538518636569506, 19.90993070277587, 14.727350048762117, 9.729224451276774, 4.958292781564283, 1.249041378751266, 4.537165767412683, 2.34572337695507, 2.7706114847911874, 6.8919125263486425, 13.056975913297872, 17.460335709100036, 21.575668328333176, 25.220614070939202, 28.66628617541594, 32.562408973441094, 36.01934374889626, 39.27318581134778, 42.60479392964262, 45.18196474888564, 47.42101751514035, 49.7355731428585, 52.1033210066668, 54.497734689279454, 56.89675871932342, 59.28704119488071, 61.65128583993722, 63.974536500142854, 65.4419711412247, 66.39399230620555, 67.07004126513147, 67.34518646876482, 67.40956599324413, 67.03373240605147, 66.3746082866451, 65.38800490490213, 64.01016311779847, 62.26663423762938, 60.169247935459744, 57.705755282698526, 54.86234262522272, 51.68558010445156, 48.20276392927004, 44.4180139763915, 40.37306328312355, 36.13836071366615, 31.759277516775942, 27.28965295418414, 22.772486269672303, 18.191907383572598, 13.669665968206871, 9.141576989870417, 4.608827547311394, 0.5465290027244706, 4.363006798498881, 8.65833731623233, 12.85407291009781, 17.019200975467058, 21.12333056428003, 25.155094657791118, 29.108728838096326, 32.980693759731466, 36.75071775468169, 40.41689233345094, 39.72260171204427, 38.75400606627144, 37.80139349276973, 36.866044458345215, 35.95726345871502, 35.075321034319074, 34.220554470783526, 33.39336013527153, 32.57670394639865, 31.783781887323244, 31.019774326822056, 30.28528489792158, 29.580935594248285, 28.893885059541798, 28.228797326580754, 20.877027459144838, 96.01131376570608, 31.773793693319313, 175.91035896903136, 139.71287613853323, 56.62404305609145]"
