Username,timestamps,emgvalues
sanjana1,12:20:00.037,50.328807050724265
sanjana1,12:20:00.042,49.64622324667119
sanjana1,12:20:00.042,48.03480443080617
sanjana1,12:20:00.046,44.9889449477111
sanjana1,12:20:00.046,41.279688593181696
sanjana1,12:20:00.049,0.0
sanjana1,12:20:00.050,10.351834982462854
sanjana1,12:20:00.055,335.5478732053432
sanjana1,12:20:00.055,195.02066384923273
sanjana1,12:20:00.059,0.0
sanjana1,12:20:00.059,20.71087968851809
sanjana1,12:20:00.063,58.92184321811039
sanjana1,12:20:00.063,25.776497697632117
sanjana1,12:20:00.067,14.34387631277037
sanjana1,12:20:00.067,65.92795345622079
sanjana1,12:20:00.071,96.23664590961761
sanjana1,12:20:00.071,49.60710730572392
sanjana1,12:20:00.075,23.858162973777617
sanjana1,12:20:00.075,48.32596586405068
sanjana1,12:20:00.079,60.954157676085
sanjana1,12:20:00.079,97.40149869539127
sanjana1,12:20:00.083,116.13997161823035
sanjana1,12:20:00.083,24.57440664609736
sanjana1,12:20:00.087,0.0
sanjana1,12:20:00.087,85.50769109449753
sanjana1,12:20:00.091,93.87901263870302
sanjana1,12:20:00.092,0.0
sanjana1,12:20:00.096,23.114165794263812
sanjana1,12:20:00.096,95.86600054171089
sanjana1,12:20:00.096,65.56074072523823
sanjana1,12:20:00.099,84.12964049548208
sanjana1,12:20:00.099,131.24953958656764
sanjana1,12:20:00.103,18.419591195973297
sanjana1,12:20:00.103,0.0
sanjana1,12:20:00.107,63.01169329209807
sanjana1,12:20:00.107,202.93419349234046
sanjana1,12:20:00.112,92.73961323706659
sanjana1,12:20:00.112,0.0
sanjana1,12:20:00.116,0.0
sanjana1,12:20:00.116,135.48318572996016
sanjana1,12:20:00.120,223.88434300551393
sanjana1,12:20:00.120,92.57606439638363
sanjana1,12:20:00.124,0.0
sanjana1,12:20:00.124,0.0
sanjana1,12:20:00.127,110.27547327103079
sanjana1,12:20:00.128,162.4527432315056
sanjana1,12:20:00.132,52.730661352727026
sanjana1,12:20:00.132,0.0
sanjana1,12:20:00.136,0.0
sanjana1,12:20:00.136,115.7612389690068
sanjana1,12:20:00.141,186.2053555869411
sanjana1,12:20:00.141,99.37772228122569
sanjana1,12:20:00.144,0.0
sanjana1,12:20:00.144,0.0
sanjana1,12:20:00.148,119.31947253054011
sanjana1,12:20:00.148,71.79725321939645
sanjana1,12:20:00.153,0.0
sanjana1,12:20:00.153,46.2851569269785
sanjana1,12:20:00.156,110.37821266157947
sanjana1,12:20:00.156,45.536119909866215
